2018/07/01 14:35:34 [error] 6#6: *8 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:35:34 [error] 6#6: *8 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:35:35 [error] 6#6: *8 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:35:35 [error] 6#6: *8 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:35:35 [error] 6#6: *8 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:35:35 [error] 6#6: *8 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:37:14 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:18 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:18 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:18 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:18 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:19 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:19 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:19 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:19 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:19 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:20 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:20 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:20 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:20 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:20 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:21 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:21 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:21 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:21 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:22 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:22 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:22 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:22 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:22 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:23 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:23 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:23 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:23 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:38:23 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:30 [error] 5#5: *1 connect() failed (113: No route to host) while connecting to upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:57 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:57 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:57 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:58 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:58 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:58 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:58 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:59 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:59 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:59 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:59 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:39:59 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:40:00 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:40:00 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:40:00 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:40:00 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:40:00 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:40:01 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
2018/07/01 14:40:01 [error] 5#5: *1 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 172.17.0.1, server: localhost, request: "GET /demo.php HTTP/1.1", upstream: "fastcgi://172.17.0.2:9000", host: "127.0.0.1"
